durasi_manhour,id_work_center,id_proses,id_tipe_proses,id_kapasitas,id_kategori_produk,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
3,7,112,119,148,6,FINISHING,COPPER LINK,HV / LV (STANDARD),15000,REPAIR,,
6,7,112,120,148,6,FINISHING,COPPER LINK,HV + LV (STANDARD),15000,REPAIR,,
14,7,112,121,148,6,FINISHING,COPPER LINK,HV / LV (NON-STANDARD),15000,REPAIR,,
28,7,112,122,148,6,FINISHING,COPPER LINK,HV + LV (NON-STANDARD),15000,REPAIR,,
25,7,113,165,148,6,FINISHING,RADIATOR PANEL,BONGKAR,15000,REPAIR,,
30,7,113,166,148,6,FINISHING,RADIATOR PANEL,PASANG,15000,REPAIR,,
3,7,114,165,148,6,FINISHING,CONSERVATOR,BONGKAR,15000,REPAIR,,
3,7,114,166,148,6,FINISHING,CONSERVATOR,PASANG,15000,REPAIR,,
5,4,77,15,148,6,QC TEST,ROUTINE TEST,ROUTINE TEST,15000,REPAIR,,
12,4,78,74,148,6,QC TEST,LIGHTNING IMPULSE,LIGHTNING IMPULSE,15000,REPAIR,,
12,4,79,75,148,6,QC TEST,TEMPERATURE RISE,TEMPERATURE RISE,15000,REPAIR,,
1.5,4,80,76,148,6,QC TEST,TAN DELTA,TAN DELTA,15000,REPAIR,,
1.5,4,81,77,148,6,QC TEST,NOISE,NOISE,15000,REPAIR,,
2.5,4,82,78,148,6,QC TEST,SFRA,SFRA,15000,REPAIR,,
2.5,4,83,79,148,6,QC TEST,PD,PD,15000,REPAIR,,
0.33,4,84,80,148,6,QC TEST,DGA,DGA,15000,REPAIR,,
4.5,9,115,167,149,6,UNTANKING,ON COVER STANDARD,TYPE BOLTED BIASA,16000,REPAIR,,
6.5,9,115,168,149,6,UNTANKING,ON COVER STANDARD,TYPE BOLTED STAINLESS,16000,REPAIR,,
5.5,9,115,169,149,6,UNTANKING,ON COVER STANDARD,TYPE WELDED,16000,REPAIR,,
5.5,9,116,167,149,6,UNTANKING,SIDE WALL STANDARD                ,TYPE BOLTED BIASA,16000,REPAIR,,
6.5,9,116,168,149,6,UNTANKING,SIDE WALL STANDARD                ,TYPE BOLTED STAINLESS,16000,REPAIR,,
6.5,9,116,169,149,6,UNTANKING,SIDE WALL STANDARD                ,TYPE WELDED,16000,REPAIR,,
6.5,9,117,167,149,6,UNTANKING,SIDE WALL OLTC                 ,TYPE BOLTED BIASA,16000,REPAIR,,
7.5,9,117,168,149,6,UNTANKING,SIDE WALL OLTC                 ,TYPE BOLTED STAINLESS,16000,REPAIR,,
6.5,9,117,169,149,6,UNTANKING,SIDE WALL OLTC                 ,TYPE WELDED,16000,REPAIR,,
1.5,10,114,170,149,6,BONGKAR,CONSERVATOR,CONSERVATOR,16000,REPAIR,,
3.5,10,118,171,149,6,BONGKAR,CABLE BOX HV,CABLE BOX HV,16000,REPAIR,,
3.5,10,119,172,149,6,BONGKAR,CABLE BOX LV,CABLE BOX LV,16000,REPAIR,,
4,10,120,173,149,6,BONGKAR,CABLE BOX HV-LV,CABLE BOX HV-LV,16000,REPAIR,,
1.5,10,121,174,149,6,BONGKAR,RADIATOR,S/D 4 SUSUN,16000,REPAIR,,
3,10,121,175,149,6,BONGKAR,RADIATOR,S/D 8 SUSUN,16000,REPAIR,,
0.45,10,122,176,149,6,BONGKAR,ACCESSORIES / PROTEKSI,BUSHING HV,16000,REPAIR,,
1.5,10,122,177,149,6,BONGKAR,ACCESSORIES / PROTEKSI,BUSHING LV,16000,REPAIR,,
0.5,10,122,178,149,6,BONGKAR,ACCESSORIES / PROTEKSI,OIL LEVEL INDICATOR,16000,REPAIR,,
0.5,10,122,179,149,6,BONGKAR,ACCESSORIES / PROTEKSI,BUCHHOLZ RELAY,16000,REPAIR,,
0.5,10,122,180,149,6,BONGKAR,ACCESSORIES / PROTEKSI,PRESSURE RELIEF DEVICE,16000,REPAIR,,
0.5,10,122,45,149,6,BONGKAR,ACCESSORIES / PROTEKSI,WINDING THERMOMETER,16000,REPAIR,,
0.5,10,122,181,149,6,BONGKAR,ACCESSORIES / PROTEKSI,THERMOMETER,16000,REPAIR,,
2,10,122,52,149,6,BONGKAR,ACCESSORIES / PROTEKSI,OLTC,16000,REPAIR,,
1,10,122,182,149,6,BONGKAR,ACCESSORIES / PROTEKSI,MOTOR DRIVE,16000,REPAIR,,
4,10,123,183,149,6,BONGKAR,ANGKAT COIL,YOKE CORE ATAS,16000,REPAIR,,
18,10,123,184,149,6,BONGKAR,ANGKAT COIL,BONGKAR TOTAL,16000,REPAIR,,
0,10,123,134,149,6,BONGKAR,ANGKAT COIL,WOUND,16000,REPAIR,,
84,1,1,1,149,6,COIL MAKING,COIL LV,SHEET KONDUKTOR 1,16000,REPAIR,,
84,1,1,2,149,6,COIL MAKING,COIL LV,SHEET KONDUKTOR 2,16000,REPAIR,,
89,1,1,16,149,6,COIL MAKING,COIL LV,SHEET KONDUKTOR (2 SECTION),16000,REPAIR,,
89,1,1,3,149,6,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 1,16000,REPAIR,,
78,1,1,17,149,6,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 2,16000,REPAIR,,
114,1,1,18,149,6,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 3,16000,REPAIR,,
228,1,1,19,149,6,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 4,16000,REPAIR,,
226,1,1,20,149,6,COIL MAKING,COIL LV,FLAT HELICAL,16000,REPAIR,,
293,1,1,21,149,6,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 1,16000,REPAIR,,
293,1,1,22,149,6,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 2,16000,REPAIR,,
325,1,1,23,149,6,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 3,16000,REPAIR,,
253,1,1,24,149,6,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 4,16000,REPAIR,,
251,1,1,4,149,6,COIL MAKING,COIL LV,LEADWIRE (AL STRIP / RAIL COPPER),16000,REPAIR,,
318,1,1,25,149,6,COIL MAKING,COIL LV,GROUNDSHIELD,16000,REPAIR,,
318,1,1,26,149,6,COIL MAKING,COIL LV,TRANSPOSE,16000,REPAIR,,
0,1,2,1,149,6,COIL MAKING,COIL HV,SHEET KONDUKTOR 1,16000,REPAIR,,
0,1,2,2,149,6,COIL MAKING,COIL HV,SHEET KONDUKTOR 2,16000,REPAIR,,
0,1,2,5,149,6,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 1,16000,REPAIR,,
0,1,2,6,149,6,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 2,16000,REPAIR,,
0,1,2,3,149,6,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 1,16000,REPAIR,,
0,1,2,17,149,6,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 2,16000,REPAIR,,
0,1,2,18,149,6,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 3,16000,REPAIR,,
0,1,2,19,149,6,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 4,16000,REPAIR,,
0,1,2,27,149,6,COIL MAKING,COIL HV,2 SECTION,16000,REPAIR,,
0,1,2,28,149,6,COIL MAKING,COIL HV,4 SECTION,16000,REPAIR,,
0,1,2,29,149,6,COIL MAKING,COIL HV,FR OLTC,16000,REPAIR,,
0,1,2,21,149,6,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 1,16000,REPAIR,,
0,1,2,22,149,6,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 2,16000,REPAIR,,
0,1,2,23,149,6,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 3,16000,REPAIR,,
0,1,2,24,149,6,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 4,16000,REPAIR,,
346,1,2,26,149,6,COIL MAKING,COIL HV,TRANSPOSE,16000,REPAIR,,
328,1,2,7,149,6,COIL MAKING,COIL HV,PRESS COIL,16000,REPAIR,,
60,3,27,30,149,6,CORE COIL ASSEMBLY,WOUND-KOTAK,WOUND-KOTAK,16000,REPAIR,,
32,3,107,163,149,6,CORE COIL ASSEMBLY,STACKING SUSUN CORE YOKE ATAS,STACKING SUSUN CORE YOKE ATAS,16000,REPAIR,,
200,3,108T,164,149,6,CORE COIL ASSEMBLY,#N/A,STACKING SUSUN CORE TOTAL,16000,REPAIR,,
56,6,109,11,149,6,CONNECT,TYPE TAP CHANGER,OFF-LOAD,16000,REPAIR,,
330,6,109,32,149,6,CONNECT,TYPE TAP CHANGER,ON-LOAD,16000,REPAIR,,
45,6,109,33,149,6,CONNECT,TYPE TAP CHANGER,CHANGE OVER BOARD,16000,REPAIR,,
112,6,109,34,149,6,CONNECT,TYPE TAP CHANGER,DOUBLE TAP,16000,REPAIR,,
6,5,24,35,149,6,FINAL ASSEMBLY,HV CONNECTION,FLAT,16000,REPAIR,,
10,5,24,12,149,6,FINAL ASSEMBLY,HV CONNECTION,RAIL,16000,REPAIR,,
6,5,24,36,149,6,FINAL ASSEMBLY,HV CONNECTION,WIRE SOFT,16000,REPAIR,,
6,5,25,35,149,6,FINAL ASSEMBLY,LV CONNECTION,FLAT,16000,REPAIR,,
10,5,25,12,149,6,FINAL ASSEMBLY,LV CONNECTION,RAIL,16000,REPAIR,,
6,5,25,36,149,6,FINAL ASSEMBLY,LV CONNECTION,WIRE SOFT,16000,REPAIR,,
30,5,39,37,149,6,FINAL ASSEMBLY,STANDARD,STANDARD,16000,REPAIR,,
32,5,40,38,149,6,FINAL ASSEMBLY,NON-STANDARD,NON-STANDARD,16000,REPAIR,,
0,5,41,14,149,6,FINAL ASSEMBLY,PENGISIAN OLI,PENGISIAN OLI,16000,REPAIR,,
7,5,42,39,149,6,FINAL ASSEMBLY,RADIATOR VALVE,RADIATOR VALVE,16000,REPAIR,,
8,5,43,40,149,6,FINAL ASSEMBLY,SIDEWALL,SIDEWALL,16000,REPAIR,,
2,5,44,41,149,6,FINAL ASSEMBLY,TAP CHANGER ROTARY,TAP CHANGER ROTARY,16000,REPAIR,,
36,5,45,42,149,6,FINAL ASSEMBLY,ACCESSORIES PAD MOUNTED,ACCESSORIES PAD MOUNTED,16000,REPAIR,,
33,5,46,43,149,6,FINAL ASSEMBLY,ACCESSORIES POLE MOUNTED,ACCESSORIES POLE MOUNTED,16000,REPAIR,,
2,7,110,44,149,6,FINISHING,ACCESSORIES TRAFO,RAPID PRESSURE RISE RELAY,16000,REPAIR,,
2,7,110,45,149,6,FINISHING,ACCESSORIES TRAFO,WINDING THERMOMETER,16000,REPAIR,,
2,7,110,46,149,6,FINISHING,ACCESSORIES TRAFO,DGPT C/W CONTROL BOX,16000,REPAIR,,
2.5,7,110,47,149,6,FINISHING,ACCESSORIES TRAFO,MEMBRAN SEPERATOR,16000,REPAIR,,
2,7,110,48,149,6,FINISHING,ACCESSORIES TRAFO,DIAL THERMOMETER,16000,REPAIR,,
2,7,110,49,149,6,FINISHING,ACCESSORIES TRAFO,OIL THERMOMETER,16000,REPAIR,,
7,7,110,50,149,6,FINISHING,ACCESSORIES TRAFO,BUCCHOLZ RELAY,16000,REPAIR,,
1,7,110,51,149,6,FINISHING,ACCESSORIES TRAFO,ANTI VIBRATION,16000,REPAIR,,
28,7,110,52,149,6,FINISHING,ACCESSORIES TRAFO,OLTC,16000,REPAIR,,
1.5,7,110,53,149,6,FINISHING,ACCESSORIES TRAFO,MOLG,16000,REPAIR,,
0.5,7,110,54,149,6,FINISHING,ACCESSORIES TRAFO,PRD,16000,REPAIR,,
1,7,110,55,149,6,FINISHING,ACCESSORIES TRAFO,CONTROL VT,16000,REPAIR,,
1,7,110,56,149,6,FINISHING,ACCESSORIES TRAFO,DIFFERENTIAL VT,16000,REPAIR,,
21,7,110,57,149,6,FINISHING,ACCESSORIES TRAFO,FAN,16000,REPAIR,,
4,7,110,58,149,6,FINISHING,ACCESSORIES TRAFO,NGR,16000,REPAIR,,
1,7,110,59,149,6,FINISHING,ACCESSORIES TRAFO,ARRESTER,16000,REPAIR,,
4,7,110,60,149,6,FINISHING,ACCESSORIES TRAFO,HEATER,16000,REPAIR,,
1,7,110,61,149,6,FINISHING,ACCESSORIES TRAFO,PT-100,16000,REPAIR,,
5,7,111,185,149,6,FINISHING,CABLE BOX,HV / LV,16000,REPAIR,,
10,7,111,186,149,6,FINISHING,CABLE BOX,HV + LV,16000,REPAIR,,
5,7,16,37,149,6,FINISHING,WIRING,STANDARD,16000,REPAIR,,
20,7,16,38,149,6,FINISHING,WIRING,NON-STANDARD,16000,REPAIR,,
3,7,112,119,149,6,FINISHING,COPPER LINK,HV / LV (STANDARD),16000,REPAIR,,
6,7,112,120,149,6,FINISHING,COPPER LINK,HV + LV (STANDARD),16000,REPAIR,,
14,7,112,121,149,6,FINISHING,COPPER LINK,HV / LV (NON-STANDARD),16000,REPAIR,,
28,7,112,122,149,6,FINISHING,COPPER LINK,HV + LV (NON-STANDARD),16000,REPAIR,,
25,7,113,165,149,6,FINISHING,RADIATOR PANEL,BONGKAR,16000,REPAIR,,
30,7,113,166,149,6,FINISHING,RADIATOR PANEL,PASANG,16000,REPAIR,,
3,7,114,165,149,6,FINISHING,CONSERVATOR,BONGKAR,16000,REPAIR,,
3,7,114,166,149,6,FINISHING,CONSERVATOR,PASANG,16000,REPAIR,,
5,4,77,15,149,6,QC TEST,ROUTINE TEST,ROUTINE TEST,16000,REPAIR,,
12,4,78,74,149,6,QC TEST,LIGHTNING IMPULSE,LIGHTNING IMPULSE,16000,REPAIR,,
12,4,79,75,149,6,QC TEST,TEMPERATURE RISE,TEMPERATURE RISE,16000,REPAIR,,
1.5,4,80,76,149,6,QC TEST,TAN DELTA,TAN DELTA,16000,REPAIR,,
1.5,4,81,77,149,6,QC TEST,NOISE,NOISE,16000,REPAIR,,
2.5,4,82,78,149,6,QC TEST,SFRA,SFRA,16000,REPAIR,,
2.5,4,83,79,149,6,QC TEST,PD,PD,16000,REPAIR,,
0.33,4,84,80,149,6,QC TEST,DGA,DGA,16000,REPAIR,,
4.5,9,115,167,150,6,UNTANKING,ON COVER STANDARD,TYPE BOLTED BIASA,17000,REPAIR,,
6.5,9,115,168,150,6,UNTANKING,ON COVER STANDARD,TYPE BOLTED STAINLESS,17000,REPAIR,,
5.5,9,115,169,150,6,UNTANKING,ON COVER STANDARD,TYPE WELDED,17000,REPAIR,,
5.5,9,116,167,150,6,UNTANKING,SIDE WALL STANDARD                ,TYPE BOLTED BIASA,17000,REPAIR,,
6.5,9,116,168,150,6,UNTANKING,SIDE WALL STANDARD                ,TYPE BOLTED STAINLESS,17000,REPAIR,,
6.5,9,116,169,150,6,UNTANKING,SIDE WALL STANDARD                ,TYPE WELDED,17000,REPAIR,,
6.5,9,117,167,150,6,UNTANKING,SIDE WALL OLTC                 ,TYPE BOLTED BIASA,17000,REPAIR,,
7.5,9,117,168,150,6,UNTANKING,SIDE WALL OLTC                 ,TYPE BOLTED STAINLESS,17000,REPAIR,,
6.5,9,117,169,150,6,UNTANKING,SIDE WALL OLTC                 ,TYPE WELDED,17000,REPAIR,,
1.5,10,114,170,150,6,BONGKAR,CONSERVATOR,CONSERVATOR,17000,REPAIR,,
3.5,10,118,171,150,6,BONGKAR,CABLE BOX HV,CABLE BOX HV,17000,REPAIR,,
3.5,10,119,172,150,6,BONGKAR,CABLE BOX LV,CABLE BOX LV,17000,REPAIR,,
4,10,120,173,150,6,BONGKAR,CABLE BOX HV-LV,CABLE BOX HV-LV,17000,REPAIR,,
1.5,10,121,174,150,6,BONGKAR,RADIATOR,S/D 4 SUSUN,17000,REPAIR,,
3,10,121,175,150,6,BONGKAR,RADIATOR,S/D 8 SUSUN,17000,REPAIR,,
0.45,10,122,176,150,6,BONGKAR,ACCESSORIES / PROTEKSI,BUSHING HV,17000,REPAIR,,
1.5,10,122,177,150,6,BONGKAR,ACCESSORIES / PROTEKSI,BUSHING LV,17000,REPAIR,,
0.5,10,122,178,150,6,BONGKAR,ACCESSORIES / PROTEKSI,OIL LEVEL INDICATOR,17000,REPAIR,,
0.5,10,122,179,150,6,BONGKAR,ACCESSORIES / PROTEKSI,BUCHHOLZ RELAY,17000,REPAIR,,
0.5,10,122,180,150,6,BONGKAR,ACCESSORIES / PROTEKSI,PRESSURE RELIEF DEVICE,17000,REPAIR,,
0.5,10,122,45,150,6,BONGKAR,ACCESSORIES / PROTEKSI,WINDING THERMOMETER,17000,REPAIR,,
0.5,10,122,181,150,6,BONGKAR,ACCESSORIES / PROTEKSI,THERMOMETER,17000,REPAIR,,
2,10,122,52,150,6,BONGKAR,ACCESSORIES / PROTEKSI,OLTC,17000,REPAIR,,
1,10,122,182,150,6,BONGKAR,ACCESSORIES / PROTEKSI,MOTOR DRIVE,17000,REPAIR,,
4,10,123,183,150,6,BONGKAR,ANGKAT COIL,YOKE CORE ATAS,17000,REPAIR,,
18,10,123,184,150,6,BONGKAR,ANGKAT COIL,BONGKAR TOTAL,17000,REPAIR,,
0,10,123,134,150,6,BONGKAR,ANGKAT COIL,WOUND,17000,REPAIR,,
84,1,1,1,150,6,COIL MAKING,COIL LV,SHEET KONDUKTOR 1,17000,REPAIR,,
84,1,1,2,150,6,COIL MAKING,COIL LV,SHEET KONDUKTOR 2,17000,REPAIR,,
89,1,1,16,150,6,COIL MAKING,COIL LV,SHEET KONDUKTOR (2 SECTION),17000,REPAIR,,
89,1,1,3,150,6,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 1,17000,REPAIR,,
78,1,1,17,150,6,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 2,17000,REPAIR,,
114,1,1,18,150,6,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 3,17000,REPAIR,,
228,1,1,19,150,6,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 4,17000,REPAIR,,
226,1,1,20,150,6,COIL MAKING,COIL LV,FLAT HELICAL,17000,REPAIR,,
293,1,1,21,150,6,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 1,17000,REPAIR,,
293,1,1,22,150,6,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 2,17000,REPAIR,,
325,1,1,23,150,6,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 3,17000,REPAIR,,
253,1,1,24,150,6,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 4,17000,REPAIR,,
251,1,1,4,150,6,COIL MAKING,COIL LV,LEADWIRE (AL STRIP / RAIL COPPER),17000,REPAIR,,
318,1,1,25,150,6,COIL MAKING,COIL LV,GROUNDSHIELD,17000,REPAIR,,
318,1,1,26,150,6,COIL MAKING,COIL LV,TRANSPOSE,17000,REPAIR,,
0,1,2,1,150,6,COIL MAKING,COIL HV,SHEET KONDUKTOR 1,17000,REPAIR,,
0,1,2,2,150,6,COIL MAKING,COIL HV,SHEET KONDUKTOR 2,17000,REPAIR,,
0,1,2,5,150,6,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 1,17000,REPAIR,,
0,1,2,6,150,6,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 2,17000,REPAIR,,
0,1,2,3,150,6,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 1,17000,REPAIR,,
0,1,2,17,150,6,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 2,17000,REPAIR,,
0,1,2,18,150,6,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 3,17000,REPAIR,,
0,1,2,19,150,6,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 4,17000,REPAIR,,
0,1,2,27,150,6,COIL MAKING,COIL HV,2 SECTION,17000,REPAIR,,
0,1,2,28,150,6,COIL MAKING,COIL HV,4 SECTION,17000,REPAIR,,
0,1,2,29,150,6,COIL MAKING,COIL HV,FR OLTC,17000,REPAIR,,
0,1,2,21,150,6,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 1,17000,REPAIR,,
0,1,2,22,150,6,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 2,17000,REPAIR,,
0,1,2,23,150,6,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 3,17000,REPAIR,,
0,1,2,24,150,6,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 4,17000,REPAIR,,
346,1,2,26,150,6,COIL MAKING,COIL HV,TRANSPOSE,17000,REPAIR,,
328,1,2,7,150,6,COIL MAKING,COIL HV,PRESS COIL,17000,REPAIR,,
60,3,27,30,150,6,CORE COIL ASSEMBLY,WOUND-KOTAK,WOUND-KOTAK,17000,REPAIR,,
32,3,107,163,150,6,CORE COIL ASSEMBLY,STACKING SUSUN CORE YOKE ATAS,STACKING SUSUN CORE YOKE ATAS,17000,REPAIR,,
200,3,108,164,150,6,CORE COIL ASSEMBLY,STACKING SUSUN CORE TOTAL,STACKING SUSUN CORE TOTAL,17000,REPAIR,,
56,6,109,11,150,6,CONNECT,TYPE TAP CHANGER,OFF-LOAD,17000,REPAIR,,
340,6,109,32,150,6,CONNECT,TYPE TAP CHANGER,ON-LOAD,17000,REPAIR,,
45,6,109,33,150,6,CONNECT,TYPE TAP CHANGER,CHANGE OVER BOARD,17000,REPAIR,,
112,6,109,34,150,6,CONNECT,TYPE TAP CHANGER,DOUBLE TAP,17000,REPAIR,,
6,5,24,35,150,6,FINAL ASSEMBLY,HV CONNECTION,FLAT,17000,REPAIR,,
10,5,24,12,150,6,FINAL ASSEMBLY,HV CONNECTION,RAIL,17000,REPAIR,,
6,5,24,36,150,6,FINAL ASSEMBLY,HV CONNECTION,WIRE SOFT,17000,REPAIR,,
6,5,25,35,150,6,FINAL ASSEMBLY,LV CONNECTION,FLAT,17000,REPAIR,,
10,5,25,12,150,6,FINAL ASSEMBLY,LV CONNECTION,RAIL,17000,REPAIR,,
6,5,25,36,150,6,FINAL ASSEMBLY,LV CONNECTION,WIRE SOFT,17000,REPAIR,,
30,5,39,37,150,6,FINAL ASSEMBLY,STANDARD,STANDARD,17000,REPAIR,,
32,5,40,38,150,6,FINAL ASSEMBLY,NON-STANDARD,NON-STANDARD,17000,REPAIR,,
0,5,41,14,150,6,FINAL ASSEMBLY,PENGISIAN OLI,PENGISIAN OLI,17000,REPAIR,,
7,5,42,39,150,6,FINAL ASSEMBLY,RADIATOR VALVE,RADIATOR VALVE,17000,REPAIR,,
8,5,43,40,150,6,FINAL ASSEMBLY,SIDEWALL,SIDEWALL,17000,REPAIR,,
2,5,44,41,150,6,FINAL ASSEMBLY,TAP CHANGER ROTARY,TAP CHANGER ROTARY,17000,REPAIR,,
36,5,45,42,150,6,FINAL ASSEMBLY,ACCESSORIES PAD MOUNTED,ACCESSORIES PAD MOUNTED,17000,REPAIR,,
33,5,46,43,150,6,FINAL ASSEMBLY,ACCESSORIES POLE MOUNTED,ACCESSORIES POLE MOUNTED,17000,REPAIR,,
2,7,110,44,150,6,FINISHING,ACCESSORIES TRAFO,RAPID PRESSURE RISE RELAY,17000,REPAIR,,
2,7,110,45,150,6,FINISHING,ACCESSORIES TRAFO,WINDING THERMOMETER,17000,REPAIR,,
2,7,110,46,150,6,FINISHING,ACCESSORIES TRAFO,DGPT C/W CONTROL BOX,17000,REPAIR,,
2.5,7,110,47,150,6,FINISHING,ACCESSORIES TRAFO,MEMBRAN SEPERATOR,17000,REPAIR,,
2,7,110,48,150,6,FINISHING,ACCESSORIES TRAFO,DIAL THERMOMETER,17000,REPAIR,,
2,7,110,49,150,6,FINISHING,ACCESSORIES TRAFO,OIL THERMOMETER,17000,REPAIR,,
7,7,110,50,150,6,FINISHING,ACCESSORIES TRAFO,BUCCHOLZ RELAY,17000,REPAIR,,
1,7,110,51,150,6,FINISHING,ACCESSORIES TRAFO,ANTI VIBRATION,17000,REPAIR,,
28,7,110,52,150,6,FINISHING,ACCESSORIES TRAFO,OLTC,17000,REPAIR,,
1.5,7,110,53,150,6,FINISHING,ACCESSORIES TRAFO,MOLG,17000,REPAIR,,
0.5,7,110,54,150,6,FINISHING,ACCESSORIES TRAFO,PRD,17000,REPAIR,,
1,7,110,55,150,6,FINISHING,ACCESSORIES TRAFO,CONTROL VT,17000,REPAIR,,
1,7,110,56,150,6,FINISHING,ACCESSORIES TRAFO,DIFFERENTIAL VT,17000,REPAIR,,
21,7,110,57,150,6,FINISHING,ACCESSORIES TRAFO,FAN,17000,REPAIR,,
4,7,110,58,150,6,FINISHING,ACCESSORIES TRAFO,NGR,17000,REPAIR,,
1,7,110,59,150,6,FINISHING,ACCESSORIES TRAFO,ARRESTER,17000,REPAIR,,
4,7,110,60,150,6,FINISHING,ACCESSORIES TRAFO,HEATER,17000,REPAIR,,
1,7,110,61,150,6,FINISHING,ACCESSORIES TRAFO,PT-100,17000,REPAIR,,
5,7,111,185,150,6,FINISHING,CABLE BOX,HV / LV,17000,REPAIR,,
10,7,111,186,150,6,FINISHING,CABLE BOX,HV + LV,17000,REPAIR,,
5,7,16,37,150,6,FINISHING,WIRING,STANDARD,17000,REPAIR,,
20,7,16,38,150,6,FINISHING,WIRING,NON-STANDARD,17000,REPAIR,,
3,7,112,119,150,6,FINISHING,COPPER LINK,HV / LV (STANDARD),17000,REPAIR,,
6,7,112,120,150,6,FINISHING,COPPER LINK,HV + LV (STANDARD),17000,REPAIR,,
14,7,112,121,150,6,FINISHING,COPPER LINK,HV / LV (NON-STANDARD),17000,REPAIR,,
28,7,112,122,150,6,FINISHING,COPPER LINK,HV + LV (NON-STANDARD),17000,REPAIR,,
25,7,113,165,150,6,FINISHING,RADIATOR PANEL,BONGKAR,17000,REPAIR,,
30,7,113,166,150,6,FINISHING,RADIATOR PANEL,PASANG,17000,REPAIR,,
3,7,114,165,150,6,FINISHING,CONSERVATOR,BONGKAR,17000,REPAIR,,
3,7,114,166,150,6,FINISHING,CONSERVATOR,PASANG,17000,REPAIR,,
6,4,77,15,150,6,QC TEST,ROUTINE TEST,ROUTINE TEST,17000,REPAIR,,
12,4,78,74,150,6,QC TEST,LIGHTNING IMPULSE,LIGHTNING IMPULSE,17000,REPAIR,,
12,4,79,75,150,6,QC TEST,TEMPERATURE RISE,TEMPERATURE RISE,17000,REPAIR,,
1.5,4,80,76,150,6,QC TEST,TAN DELTA,TAN DELTA,17000,REPAIR,,
1.5,4,81,77,150,6,QC TEST,NOISE,NOISE,17000,REPAIR,,
2.5,4,82,78,150,6,QC TEST,SFRA,SFRA,17000,REPAIR,,
2.5,4,83,79,150,6,QC TEST,PD,PD,17000,REPAIR,,
0.33,4,84,80,150,6,QC TEST,DGA,DGA,17000,REPAIR,,
4.5,9,115,167,151,6,UNTANKING,ON COVER STANDARD,TYPE BOLTED BIASA,18000,REPAIR,,
6.5,9,115,168,151,6,UNTANKING,ON COVER STANDARD,TYPE BOLTED STAINLESS,18000,REPAIR,,
5.5,9,115,169,151,6,UNTANKING,ON COVER STANDARD,TYPE WELDED,18000,REPAIR,,
5.5,9,116,167,151,6,UNTANKING,SIDE WALL STANDARD                ,TYPE BOLTED BIASA,18000,REPAIR,,
6.5,9,116,168,151,6,UNTANKING,SIDE WALL STANDARD                ,TYPE BOLTED STAINLESS,18000,REPAIR,,
6.5,9,116,169,151,6,UNTANKING,SIDE WALL STANDARD                ,TYPE WELDED,18000,REPAIR,,
6.5,9,117,167,151,6,UNTANKING,SIDE WALL OLTC                 ,TYPE BOLTED BIASA,18000,REPAIR,,
7.5,9,117,168,151,6,UNTANKING,SIDE WALL OLTC                 ,TYPE BOLTED STAINLESS,18000,REPAIR,,
